figi,ticker,name,asset_uid,issue_size,shares_outstanding,free_float,market_capitalization,pe_ratio_ttm,price_to_book_ttm,price_to_sales_ttm,roe,roa,net_margin_mrq,revenue_ttm,net_income_ttm,total_debt_mrq,total_debt_to_equity_mrq,average_daily_volume_last_10_days,average_daily_volume_last_4_weeks,high_price_last_52_weeks,low_price_last_52_weeks,currency_x,uid,adr_to_common_share_ratio,beta,buy_back_ttm,currency_y,current_ratio_mrq,diluted_eps_ttm,dividend_payout_ratio_fy,dividend_rate_ttm,dividend_yield_daily_ttm,dividends_per_share,domicile_indicator_code,ebitda_change_five_years,ebitda_ttm,eps_change_five_years,eps_ttm,ev_to_ebitda_mrq,ev_to_sales,ex_dividend_date,fiscal_period_end_date,fiscal_period_start_date,five_year_annual_dividend_growth_rate,five_year_annual_revenue_growth_rate,five_years_average_dividend_yield,fixed_charge_coverage_ratio_fy,forward_annual_dividend_yield,free_cash_flow_to_price,free_cash_flow_ttm,net_debt_to_ebitda,net_interest_margin_mrq,number_of_employees,one_year_annual_revenue_growth_rate,price_to_free_cash_flow_ttm,revenue_change_five_years,roic,three_year_annual_revenue_growth_rate,total_debt_change_five_years,total_debt_to_ebitda_mrq,total_enterprise_value_mrq,№,Наименование,Регистрационный номер,Код налогоплательщика,Организационно-правовая форма,"2024, Среднесписочная численность работников",Налоговый режим,"2024, Нематериальные активы, RUB","2024, Основные средства , RUB","2024, Доходные вложения в материальные ценности, RUB","2024, Долгосрочные финансовые вложения, RUB","2024, Отложенные налоговые активы, RUB","2024, Прочие внеоборотные активы, RUB","2024, Внеоборотные активы, RUB","2024, Запасы, RUB","2024, Чистые активы, RUB","2024, НДС по приобретенным ценностям , RUB","2024, Дебиторская задолженность, RUB","2024, Краткосрочные финансовые вложения, RUB","2024, Денежные средства и денежные эквиваленты, RUB","2024, Прочие оборотные активы, RUB","2024, Оборотные активы, RUB","2024, Активы  всего, RUB","2024, Уставный капитал , RUB","2024, Собственные акции, выкупленные у акционеров, RUB","2024, Переоценка внеоборотных активов, RUB","2024, Добавочный капитал, RUB","2024, Резервный капитал, RUB","2024, Нераспределенная прибыль (непокрытый убыток), RUB","2024, Капитал и резервы, RUB","2024, Заёмные средства (долгосрочные), RUB","2024, Отложенные налоговые обязательства, RUB","2024, Прочие долгосрочные обязательства, RUB","2024, Долгосрочные обязательства, RUB","2024, Заёмные средства (краткосрочные), RUB","2024, Кредиторская задолженность, RUB","2024, Доходы будущих периодов , RUB","2024, Прочие краткосрочные обязательства, RUB","2024, Краткосрочные обязательства, RUB","2024, Пассивы всего, RUB","2024, Собственный оборотный капитал, RUB","2024, Собственный капитал, RUB","2024, Совокупный долг, RUB","2024, Выручка, RUB","2024, Себестоимость продаж, RUB","2024, Валовая прибыль (убыток), RUB","2024, Коммерческие расходы, RUB","2024, Управленческие расходы, RUB","2024, Прибыль (убыток) от продажи, RUB","2024, Доходы от участия в других организациях, RUB","2024, Проценты к получению, RUB","2024, Проценты к уплате, RUB","2024, Прочие доходы, RUB","2024, Прочие расходы, RUB","2024, Прибыль (убыток) до налогообложения , RUB","2024, Налог на прибыль, RUB","2024, Чистая прибыль (убыток), RUB","2024, EBIT, RUB","2024, Поступления от текущих операций, RUB","2024, Поступления от продаж, RUB","2024, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB","2024, Поступления от перепродажи финансовых вложений, RUB","2024, Платежи по текущим операциям, RUB","2024, Платежи поставщикам и подрядчикам, RUB","2024, Оплата труда, RUB","2024, Оплата процентов по долговым обязательствам, RUB","2024, Налог на прибыль, RUB.1","2024, Сальдо денежных потоков от текущих операций, RUB","2024, Поступления от инвестиционных операций, RUB","2024, Продажа внеоборотных активов, RUB","2024, Продажа акций других организаций, RUB","2024, Поступления от возврата займов, продажи долговых ценных бумаг, RUB","2024, Получение дивидендов, процентов, RUB","2024, Платежи по инвестиционным операциям, RUB","2024, Приобретение внеоборотных активов, RUB","2024, Приобретение акций (долей участия), RUB","2024, Приобретение долговых ценных бумаг, предоставление займов, RUB","2024, Платежи по процентам, RUB","2024, Сальдо денежных потоков от инвестиционных операций, RUB","2024, Поступления от финансовых операций, RUB","2024, Получение кредитов и займов, RUB","2024, Поступление денежных вкладов собственников (участников), RUB","2024, Поступления от выпуска акций, увеличения долей участия, RUB","2024, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB","2024, Платежи по финансовым операциям, RUB","2024, Выкуп акций (долей) у собственников, RUB","2024, Выплата дивидендов, RUB","2024, Погашение векселей, возврат кредитов и займов, RUB","2024, Сальдо денежных потоков от финансовых операций, RUB","2024, Сальдо денежных потоков за отчетный период, RUB","2024, Поступление денежных средств всего, RUB","2024, Платежей всего, RUB"
BBG000VH7TZ8,MRKC,Россети Центр,188f2264-e86c-477c-99d0-1233b56ba753,42217941468,42217941468.0,0.33,37649960201.16,4.03,0.53,0.25,13.89,5.82,6.33,147729054000.0,9350600000.0,44307363000.0,62.15,59245444.44,49400960.0,0.95,0.5,,e79680ec-c32b-4b14-bf6f-8ef6e143a41b,0.0,0.61,0.0,RUB,0.0,0.0,30.54,0.07,7.58,0.07,,116.93,38828508000.0,108.06,0.22,1.92,0.0,2025-06-25T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,10.03,0.0,0.0,0.0,1492988000.0,0.95,0.0,0.0,7.55,25.22,45.97,0.0,8.52,-4.79,0.0,74368409201.16,2175,"РОССЕТИ ЦЕНТР, ПАО",1046900099498.0,6901067107.0,12247 - Публичные акционерные общества,26 387,,1992173000.0,123931973000.0,,1000687000.0,6686586000.0,819572000.0,134430991000.0,4424465000.0,65038474000.0,8412000.0,12595871000.0,840204000.0,3926880000.0,1991656000.0,23787488000.0,158218479000.0,4221794000.0,,,,211090000.0,60546629000.0,64979513000.0,30844371000.0,13529082000.0,9264413000.0,53637866000.0,4444224000.0,30299913000.0,58961000.0,,39601100000.0,158218479000.0,-9352697000.0,65038474000.0,93238966000.0,132294213000.0,112464157000.0,19830056000.0,,2211317000.0,17618739000.0,155000.0,1827393000.0,6396806000.0,10534351000.0,11191637000.0,12392195000.0,-4349890000.0,7799792000.0,16961453000.0,125450622000.0,122654623000.0,266497000.0,,104443471000.0,61025743000.0,30958508000.0,6395225000.0,2079936000.0,21007151000.0,5629433000.0,10315000.0,,365149000.0,331390000.0,23063959000.0,22313101000.0,242000000.0,,508858000.0,-17434526000.0,8067942000.0,6000000000.0,,,2067942000.0,14770015000.0,,2751025000.0,11053220000.0,-6702073000.0,-3129448000.0,139147997000.0,142277445000.0
BBG002B9MYC1,KAZT,КуйбышевАзот,c7c8d0b0-6bb7-4b69-8341-13d2d91e6f8d,176582530,176582530.0,0.0,73281749950.0,7.88,0.76,0.9,9.92,6.41,11.41,81446000000.0,9297000000.0,36332000000.0,37.45,8114.44,7534.0,593.0,400.8,,31defde8-cdc3-42bb-96bd-e2b42e825b62,0.0,0.46,0.0,RUB,0.0,0.0,16.37,6.5,1.57,6.5,,0.0,0.0,391.94,39.71,0.0,0.0,2025-09-23T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,4.48,0.0,0.0,0.0,7700000000.0,0.0,0.0,0.0,0.08,9.52,41.02,0.0,-2.53,55.33,0.0,83674749950.0,1701,"КУЙБЫШЕВАЗОТ, ПАО",1036300992793.0,6320005915.0,12247 - Публичные акционерные общества,,,1345307000.0,40571672000.0,43632000.0,24453033000.0,,15342528000.0,81762135000.0,13093983000.0,92496498000.0,33515000.0,15869805000.0,16000000.0,4506454000.0,125634000.0,33645391000.0,115407526000.0,179787000.0,,798583000.0,219261000.0,60185000.0,91210824000.0,92468640000.0,1893816000.0,4460488000.0,241261000.0,6595565000.0,5091613000.0,10980097000.0,27858000.0,64346000.0,16343321000.0,115407526000.0,22425799000.0,92496498000.0,22938886000.0,74597551000.0,52573513000.0,22024038000.0,11908929000.0,3844270000.0,6270839000.0,1798935000.0,443340000.0,1051821000.0,10638755000.0,10455059000.0,7644989000.0,-2227924000.0,5540199000.0,6454535000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG002B298N6,YAKG,ЯТЭК,f8eb2e95-6783-43ef-ba32-53981256bbd9,826919375,826919375.0,0.0,39154632406.25,45.58,2.15,4.23,4.89,2.73,9.28,9261000000.0,859000000.0,8121000000.0,44.53,109606.67,68238.0,76.35,40.1,,6e24431b-12fc-423b-b566-f2919ebd5a53,0.0,0.55,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-39.2,1.04,0.0,0.0,2021-04-23T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.51,0.0,0.0,0.0,845000000.0,0.0,0.0,0.0,5.24,46.34,32.83,0.0,3.67,-32.62,0.0,46085632406.25,4234,"ЯТЭК, ПАО",1021401062187.0,1435032049.0,12247 - Публичные акционерные общества,,,81711000.0,17185796000.0,,30000.0,1352344000.0,318162000.0,29110063000.0,670194000.0,16402763000.0,6858000.0,1264094000.0,,1890452000.0,42342000.0,3873940000.0,32984003000.0,826919000.0,,3926146000.0,689000.0,41346000.0,11607663000.0,16402763000.0,7500000000.0,4667332000.0,58369000.0,12904506000.0,2275984000.0,1196075000.0,,83197000.0,3676734000.0,32984003000.0,2545468000.0,16402763000.0,16581240000.0,8692243000.0,3524692000.0,5167551000.0,1439066000.0,1188528000.0,2539957000.0,,435366000.0,1086071000.0,604124000.0,1442121000.0,1051255000.0,-675143000.0,478284000.0,1701960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG000Q7GG57,TGKB,ТГК-2,55bb33e5-da31-46bb-8693-d3e9789d9302,1458404850747,1458404850747.0,0.21,11251593423.51,0.0,1.02,0.19,-2.61,-0.68,-0.56,60745796000.0,-341960000.0,13328265000.0,120.32,1994666666.67,1255800000.0,0.01,0.01,,ba9b6eb4-614c-4be8-bdba-dd86cdfece64,0.0,0.89,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-254.93,0.0,0.0,0.0,2008-04-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6846897000.0,0.0,0.0,0.0,12.24,1.64,36.24,0.0,4.6,-14.05,0.0,23627304423.51,3504,"ТГК-2, ПАО",1057601091151.0,7606053324.0,12247 - Публичные акционерные общества,,,345176000.0,29508888000.0,,458709000.0,4874348000.0,663215000.0,35850336000.0,1643434000.0,9010716000.0,57869000.0,8833310000.0,620919000.0,999481000.0,,13222786000.0,49073122000.0,14749054000.0,,,6414537000.0,540076000.0,-12692951000.0,9010716000.0,2968249000.0,5630054000.0,1427605000.0,10025908000.0,10760246000.0,16433164000.0,,,30036498000.0,49073122000.0,-4956939000.0,9010716000.0,40062406000.0,48721627000.0,44389204000.0,4332423000.0,,217645000.0,4114778000.0,256000.0,94408000.0,2489470000.0,1411236000.0,2871124000.0,260084000.0,-240668000.0,16765000.0,2654890000.0,48706335000.0,41851898000.0,21280000.0,,39712982000.0,28578399000.0,4322195000.0,2482229000.0,258131000.0,8993353000.0,139879000.0,,,139623000.0,256000.0,2109804000.0,1772863000.0,,,44274000.0,-1969925000.0,10516515000.0,10516515000.0,,,,17227933000.0,,,17213000000.0,-6711418000.0,312010000.0,59362729000.0,59050719000.0
BBG004S681B4,NLMK,НЛМК,fb0fb8a8-fcd5-4f78-b5aa-73b3be9f4454,5993227240,5993227240.0,0.21,677114813575.2,7.95,0.78,0.75,10.17,7.81,9.45,900512000000.0,85125000000.0,67976000000.0,7.85,11599460.0,6950054.0,168.2,94.58,,161eb0d0-aaac-4451-b374-f5d0eeb1b508,0.0,0.81,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,54.74,184833000000.0,40.34,14.2,3.6,0.0,2024-05-27T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,9.89,0.0,0.0,0.0,10516000000.0,-0.06,0.0,0.0,4.94,64.39,43.35,0.0,-6.36,-57.24,0.0,665268813575.2,2251,"НЛМК, ПАО",1024800823123.0,4823006703.0,12247 - Публичные акционерные общества,,,3764513000.0,321587566000.0,,212173174000.0,7556966000.0,17326897000.0,562409116000.0,124112189000.0,583750902000.0,1116034000.0,178151240000.0,2270452000.0,26163711000.0,,331813626000.0,894222742000.0,5993227000.0,,3005436000.0,771777000.0,299661000.0,573680801000.0,583750902000.0,126604728000.0,34194479000.0,3917145000.0,165268718000.0,44671567000.0,93385352000.0,,,145203122000.0,894222742000.0,235041788000.0,583750902000.0,310471840000.0,737513007000.0,584446065000.0,153066942000.0,71285647000.0,31280869000.0,50500426000.0,43965325000.0,12158492000.0,12230743000.0,12851234000.0,41705707000.0,65539027000.0,-13591317000.0,52365551000.0,21645953000.0,758184807000.0,744659468000.0,442736000.0,,722482134000.0,588121764000.0,56859247000.0,9138237000.0,5539527000.0,35702673000.0,111088840000.0,7409000.0,114081000.0,6580813000.0,59140971000.0,93134640000.0,68209527000.0,22700071000.0,1542241000.0,,17954200000.0,5350435000.0,5350435000.0,,,,178102341000.0,,152044627000.0,26057714000.0,-172751906000.0,-119095033000.0,874624082000.0,993719115000.0
BBG000QF1Q17,FESH,ДВМП,5bed2760-74b8-498f-9e3f-0bdb5002e551,2951250000,2951250000.0,0.07,162554850000.0,6.68,1.07,0.84,15.96,9.77,12.52,194314000000.0,24336000000.0,30519000000.0,20.03,1775008.89,1072456.8,73.1,45.54,,11bc2246-6fde-4478-93f1-4ab90ceb4a51,0.0,0.69,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,56213000000.0,-1479.37,8.25,2.99,0.0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,33593000000.0,0.1,0.0,0.0,7.54,4.84,226.4,0.0,17.61,0.0,0.0,167978850000.0,899,"ДВМП, ПАО",1022502256127.0,2540047110.0,12247 - Публичные акционерные общества,313,,96679000.0,7523931000.0,,23294356000.0,284405000.0,430299000.0,31629670000.0,366816000.0,22845150000.0,285000.0,19178464000.0,14085742000.0,493947000.0,43736000.0,34168990000.0,65798660000.0,2951250000.0,,132330000.0,24511953000.0,147562000.0,-4897945000.0,22845150000.0,,755380000.0,1040653000.0,1796033000.0,36266778000.0,3742544000.0,,305001000.0,41157477000.0,65798660000.0,15991682000.0,22845150000.0,42953510000.0,8359964000.0,9086194000.0,-726230000.0,,2256592000.0,-2982822000.0,3268962000.0,3088357000.0,3580337000.0,963046000.0,1017721000.0,-260515000.0,4714000.0,-349996000.0,-3037497000.0,8190208000.0,7554220000.0,172599000.0,,11601857000.0,4219453000.0,5724603000.0,220322000.0,10428000.0,-3411649000.0,4112222000.0,511586000.0,,16000000.0,3584636000.0,1739298000.0,1628283000.0,,108030000.0,,2372924000.0,4367983000.0,4367983000.0,,,,2971734000.0,,,2024992000.0,1396249000.0,357524000.0,16670413000.0,16312889000.0
BBG000VJMH65,MRKS,Россети Сибирь,190c521c-6374-4e8b-93c6-eabf7aa7fa4c,94815163249,94815163249.0,0.03,56936505531.02,0.0,4.2,0.57,-4.47,-0.66,-0.62,100626713000.0,-622817000.0,50823473000.0,374.52,46680666.67,26133720.0,0.7,0.41,,b135075c-3a05-42cf-8f55-86674d63a49d,0.0,0.49,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,83.6,13964699000.0,-303.86,-0.01,7.64,0.0,2020-01-13T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,1.06,0.0,0.0,0.0,-7791128000.0,3.56,0.0,0.0,11.92,-7.31,31.28,0.0,8.53,36.3,0.0,106694604531.02,2491,"РОССЕТИ СИБИРЬ, ПАО",1052460054327.0,2460069527.0,12247 - Публичные акционерные общества,,,1020911000.0,74733591000.0,,701722000.0,3736639000.0,6786000.0,80199649000.0,1670405000.0,20607815000.0,,19478316000.0,,2044614000.0,2284684000.0,25478019000.0,105677668000.0,9988619000.0,,,23179700000.0,266664000.0,-14002059000.0,19432924000.0,13336104000.0,6291171000.0,5375789000.0,25003064000.0,35567138000.0,20536357000.0,1174891000.0,419610000.0,61241680000.0,105677668000.0,2237368000.0,20607815000.0,86244744000.0,77875031000.0,66850538000.0,11024493000.0,27710000.0,5588593000.0,5408190000.0,8320000.0,344356000.0,7040441000.0,6198184000.0,4883164000.0,35445000.0,-793447000.0,-696451000.0,6723210000.0,79991113000.0,76949931000.0,150201000.0,,74199653000.0,41784209000.0,23119686000.0,6849352000.0,23689000.0,5791460000.0,27850000.0,7479000.0,,,8320000.0,11371261000.0,10626095000.0,,,742869000.0,-11343411000.0,24381677000.0,24381677000.0,,,,18547132000.0,,,18547132000.0,5834545000.0,282594000.0,104400640000.0,104118046000.0
BBG004731032,LKOH,ЛУКОЙЛ,f898047a-dac8-4717-a40f-7f11211139ef,692865762,692865762.0,0.55,3598744767828.0,6.56,0.64,0.46,8.66,6.42,6.95,7889690000000.0,548570000000.0,344678000000.0,6.14,853660.56,675473.96,7981.5,4815.0,,02cfdf61-6298-4c0f-a9ca-9cabc82afaf3,0.0,0.65,0.0,RUB,0.0,0.0,118.47,938.0,18.06,938.0,,44.42,1406709000000.0,32.59,791.74,2.46,0.0,2026-01-12T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,11.94,0.0,0.0,0.0,878176000000.0,-0.1,0.0,0.0,8.74,4.1,9.95,0.0,-2.96,-43.64,0.0,3455175767828.0,1823,"ЛУКОЙЛ, ПАО",1027700035769.0,7708004767.0,12247 - Публичные акционерные общества,,,1245158000.0,5448939000.0,,1512533231000.0,20228349000.0,,1539455677000.0,74569036000.0,1339944216000.0,122088000.0,1047042326000.0,24859094000.0,177845757000.0,40141000.0,1324478442000.0,2863934119000.0,17322000.0,,,92204000.0,2598000.0,1339832092000.0,1339944216000.0,113319179000.0,,2103361000.0,133935159000.0,573977529000.0,805658701000.0,,,1390054744000.0,2863934119000.0,493798418000.0,1339944216000.0,1523989903000.0,3046943699000.0,2162889805000.0,884053894000.0,105471386000.0,73299714000.0,705282794000.0,,91568518000.0,6097473000.0,16424407000.0,28005937000.0,779172309000.0,-46392484000.0,732516214000.0,693701264000.0,5082475065000.0,1889551618000.0,39391667000.0,,1676952195000.0,815383408000.0,40906071000.0,5492889000.0,65784315000.0,3405522870000.0,329261853000.0,,,119064605000.0,20789768000.0,292286644000.0,209869000.0,54638387000.0,53941656000.0,,36975209000.0,2512505798000.0,2512505798000.0,,,,6064276847000.0,,599637744000.0,5461758199000.0,-3551771049000.0,-109272970000.0,7924242716000.0,8033515686000.0
TCS009046502,UDMN,Удмуртнефть,6493c12b-0671-4fe2-9d5e-fc0b1663aa92,3562066,3562066.0,0.0,94039041089.24,3.37,1.47,0.52,46.4,27.57,15.5,180308920000.0,27944154000.0,137904000.0,0.22,7.57,6.36,32899.93,24500.03,,42f11771-17c4-45d2-8fc5-153585b5c187,0.0,0.29,0.0,RUB,0.0,0.0,35.73,2803.2,10.62,2803.2,,0.0,0.0,0.0,7844.93,0.0,0.0,2026-01-16T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.33,0.0,0.0,0.0,22721165000.0,0.0,0.0,0.0,87.89,4.14,0.0,0.0,0.0,0.0,0.0,74333355089.24,3711,"УДМУРТНЕФТЬ ИМ. В.И. КУДИНОВА, ПАО",1021801147774.0,1831034040.0,12247 - Публичные акционерные общества,,,2182153000.0,57256564000.0,,596380000.0,2891572000.0,,63260790000.0,3473931000.0,66285957000.0,368699000.0,36312887000.0,,5186014000.0,112851000.0,45454382000.0,108715172000.0,3562000.0,,8186235000.0,,534000.0,58095535000.0,66285866000.0,,8363339000.0,501820000.0,12070500000.0,,27096943000.0,91000.0,2463653000.0,30358806000.0,108715172000.0,15412236000.0,66285957000.0,42429306000.0,226429217000.0,191361833000.0,34943456000.0,4991335000.0,1825457000.0,28126664000.0,14294000.0,1956409000.0,511830000.0,2150991000.0,639078000.0,31097450000.0,-7382895000.0,23693070000.0,29638577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG004S68BR5,NMTP,НМТП,84cd22cb-6bbf-42cc-944c-e57af772d3d5,19259815400,19259815400.0,0.1,166115907825.0,0.0,0.9,0.0,23.95,18.04,0.0,0.0,0.0,14553000000.0,7.85,8538900.0,6580824.0,11.0,8.05,,93ed8e88-2de2-4aec-a920-3384d24ecb2a,0.0,0.3,0.0,RUB,0.0,0.0,0.0,0.96,11.1,0.96,,0.0,0.0,-38.07,0.0,0.0,0.0,2025-07-14T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,26.84,0.0,0.0,-78.87,0.0,158620907825.0,2254,"НМТП, ПАО",1022302380638.0,2315004404.0,12247 - Публичные акционерные общества,,,366718000.0,32133810000.0,,99832029000.0,4532000000.0,35831000.0,136900388000.0,1420294000.0,151039850000.0,625000.0,6338039000.0,,20431352000.0,43487000.0,28233797000.0,165134185000.0,192598000.0,-2518448000.0,,,9630000.0,153355785000.0,151039565000.0,,4746613000.0,4732922000.0,9680547000.0,,4082899000.0,285000.0,,4414073000.0,165134185000.0,24106786000.0,151039850000.0,14094620000.0,33624704000.0,12563125000.0,21061579000.0,,1956532000.0,19105047000.0,19676222000.0,4942856000.0,585733000.0,346323000.0,433788000.0,43050927000.0,-4439718000.0,38678464000.0,19017582000.0,37206390000.0,33761597000.0,97428000.0,,17295995000.0,6299754000.0,3517703000.0,585733000.0,4393514000.0,19910395000.0,30918384000.0,75780000.0,,10335000000.0,20481554000.0,28125139000.0,2649839000.0,,25475300000.0,,2793245000.0,64444000.0,,,,,14514252000.0,,14457068000.0,,-14449808000.0,8253832000.0,68189218000.0,59935386000.0
BBG000QFH687,TGKA,ТГК-1,8558bad9-44a4-4f91-bca7-9c6e8bcd454f,3854341416571,3854341416571.0,0.19,30048445683.59,0.0,0.19,0.0,4.96,3.79,0.0,0.0,0.0,16683000000.0,10.68,65855811111.11,29449196000.0,0.01,0.01,,d74daf58-22c3-4e44-8ada-471e404fb795,0.0,0.49,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.62,0.0,0.0,0.0,2021-07-02T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,0.0,29.65,0.0,3.42,-36.46,0.0,46562445683.59,3539,"ТГК-1, ПАО",1057810153400.0,7841312071.0,12247 - Публичные акционерные общества,,,4463794000.0,140265391000.0,,5115223000.0,1093457000.0,4242866000.0,155180731000.0,4338605000.0,141848218000.0,59538000.0,23792598000.0,21618218000.0,736842000.0,9558000.0,50555359000.0,205736090000.0,38543414000.0,,,23285600000.0,1927171000.0,78059709000.0,141815894000.0,,14101104000.0,1936623000.0,16448613000.0,31173993000.0,13605768000.0,32324000.0,332311000.0,47471583000.0,205736090000.0,14929966000.0,141848218000.0,63920196000.0,107254440000.0,99647599000.0,7606841000.0,,97000000.0,7509841000.0,,1927792000.0,2731883000.0,16664419000.0,16929455000.0,6440714000.0,-5460834000.0,978924000.0,7244805000.0,111679566000.0,106644926000.0,,,95381493000.0,76158940000.0,6913847000.0,2753754000.0,2261085000.0,16298073000.0,10213612000.0,112402000.0,1000000000.0,7199235000.0,1901975000.0,31078034000.0,15987095000.0,,11916000000.0,,-20864422000.0,20991476000.0,20991476000.0,,,,16164979000.0,,,15782000000.0,4826497000.0,260148000.0,142884654000.0,142624506000.0
BBG000C7P5M7,MRKY,Россети Юг,8a41634f-7e22-465c-b8f1-4b9d5292f973,151641426354,151641426354.0,0.39,13617400086.59,1.7,1.06,0.18,85.23,14.44,10.55,75780886000.0,7994977000.0,23934210000.0,185.74,107173333.33,64232800.0,0.1,0.06,,c41a8e78-e4ee-4aa1-869a-9eff103b260a,0.0,0.58,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,1157.63,19062619000.0,-287.87,0.05,1.84,0.0,2019-06-18T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-589578000.0,1.12,0.0,0.0,10.54,-23.1,48.39,0.0,9.1,39.22,0.0,35016999086.59,2913,"РОССЕТИ ЮГ, ПАО",1076164009096.0,6164266561.0,12247 - Публичные акционерные общества,,,192698000.0,38789351000.0,,1946772000.0,2386271000.0,,43315092000.0,1129172000.0,12436536000.0,,6930495000.0,,2092694000.0,562749000.0,10715110000.0,54030202000.0,15164143000.0,,,,464191000.0,-3259995000.0,12368339000.0,12748554000.0,4749860000.0,1871787000.0,19370201000.0,11214394000.0,9446568000.0,68197000.0,526000.0,22291662000.0,54030202000.0,705267000.0,12436536000.0,41661863000.0,51264932000.0,44052783000.0,7212149000.0,117041000.0,1056871000.0,6038237000.0,100781000.0,441403000.0,3636190000.0,9930918000.0,2990908000.0,9884241000.0,-2658928000.0,7225489000.0,12978247000.0,47878701000.0,46697825000.0,19535000.0,,43825462000.0,24701607000.0,14164947000.0,3586114000.0,82774000.0,4053239000.0,105194000.0,4413000.0,,,100781000.0,5328736000.0,4950732000.0,,,378004000.0,-5223542000.0,11003993000.0,10830787000.0,,,,9192719000.0,,,9192719000.0,1811274000.0,640971000.0,58987888000.0,58346917000.0
